repo name,repo size, repo clone url
cuberact/cuberact-json,131,https://github.com/cuberact/cuberact-json.git
michael-simons/java-oembed,353,https://github.com/michael-simons/java-oembed.git
eBay/DASTProxy,90718,https://github.com/eBay/DASTProxy.git
52North/javaPS,5507,https://github.com/52North/javaPS.git
making/yavi,512,https://github.com/making/yavi.git
Nepxion/Thunder,14060,https://github.com/Nepxion/Thunder.git
mbknor/dropwizard-activemq-bundle,100,https://github.com/mbknor/dropwizard-activemq-bundle.git
fullcontact/fullcontact4j,863,https://github.com/fullcontact/fullcontact4j.git
JsonSchema-JavaUI/sf-java-ui,450,https://github.com/JsonSchema-JavaUI/sf-java-ui.git
cassiomolin/jersey-jwt,52,https://github.com/cassiomolin/jersey-jwt.git
ralscha/sse-eventbus,267,https://github.com/ralscha/sse-eventbus.git
swagger-api/swagger-inflector,4077,https://github.com/swagger-api/swagger-inflector.git
TheTsundereAllen/BiliForge,632,https://github.com/TheTsundereAllen/BiliForge.git
annefried/swan,90586,https://github.com/annefried/swan.git
arthurgregorio/library,1220,https://github.com/arthurgregorio/library.git
ExpediaDotCom/metrics-java,196,https://github.com/ExpediaDotCom/metrics-java.git
intendia-oss/autorest,253,https://github.com/intendia-oss/autorest.git
uwegeercken/jare,6213,https://github.com/uwegeercken/jare.git
gilmore606/ure,38742,https://github.com/gilmore606/ure.git
mengjiann/aws-lambda-s3,54,https://github.com/mengjiann/aws-lambda-s3.git
michel-kraemer/actson,177,https://github.com/michel-kraemer/actson.git
lukas-krecan/json-literal,72,https://github.com/lukas-krecan/json-literal.git
durimkryeziu/jersey-2.x-webapp-for-servlet-container,1107,https://github.com/durimkryeziu/jersey-2.x-webapp-for-servlet-container.git
ggeorgovassilis/spring-rest-invoker,2024,https://github.com/ggeorgovassilis/spring-rest-invoker.git
aws-samples/eb-tomcat-snakes,7207,https://github.com/aws-samples/eb-tomcat-snakes.git
dikhan/pagerduty-client,185,https://github.com/dikhan/pagerduty-client.git
pleo-io/prop,144,https://github.com/pleo-io/prop.git
codingXiaxw/seckill,21525,https://github.com/codingXiaxw/seckill.git
smartcat-labs/berserker,611,https://github.com/smartcat-labs/berserker.git
longlylong/spring-cloud-alibaba,102,https://github.com/longlylong/spring-cloud-alibaba.git
farrukhmpk/html-pdf-service,362,https://github.com/farrukhmpk/html-pdf-service.git
dlcs/elucidate-server,560,https://github.com/dlcs/elucidate-server.git
greengrowapps/ggarest,187,https://github.com/greengrowapps/ggarest.git
reflexdemon/shop,45020,https://github.com/reflexdemon/shop.git
prashant-ramcharan/courgette-jvm,978,https://github.com/prashant-ramcharan/courgette-jvm.git
millij/poi-object-mapper,160,https://github.com/millij/poi-object-mapper.git
lightblue-platform/lightblue-rest,12993,https://github.com/lightblue-platform/lightblue-rest.git
zold-io/java-api,209,https://github.com/zold-io/java-api.git
timboudreau/acteur,2213,https://github.com/timboudreau/acteur.git
bmstefanski/spring-discord-bot,65,https://github.com/bmstefanski/spring-discord-bot.git
mmastrac/nanojson,2465,https://github.com/mmastrac/nanojson.git
linux-china/platform-bom-contrib,2383,https://github.com/linux-china/platform-bom-contrib.git
eBay/jsonex,190,https://github.com/eBay/jsonex.git
ckpoint/CheckPoint,158,https://github.com/ckpoint/CheckPoint.git
pascalpoizat/template-java-project,173,https://github.com/pascalpoizat/template-java-project.git
Alfresco/activiti-client-sdk,133,https://github.com/Alfresco/activiti-client-sdk.git
wanghws/Java-CMS-Framework-Base_jeesite.com,14361,https://github.com/wanghws/Java-CMS-Framework-Base_jeesite.com.git
skuzzle/semantic-version,187,https://github.com/skuzzle/semantic-version.git
piedcipher/Udacity-Google-India-Challenge-Scholarship-Projects-Phase-2,298101,https://github.com/piedcipher/Udacity-Google-India-Challenge-Scholarship-Projects-Phase-2.git
librato/watchconf,114,https://github.com/librato/watchconf.git
rockswang/java-curl,124,https://github.com/rockswang/java-curl.git
koocyton/reactor-guice,256,https://github.com/koocyton/reactor-guice.git
js-cookie/java-cookie,151,https://github.com/js-cookie/java-cookie.git
Netflix/iep,4196,https://github.com/Netflix/iep.git
jimmoores/quandl4j,12535,https://github.com/jimmoores/quandl4j.git
whvcse/JwtPermission,185,https://github.com/whvcse/JwtPermission.git
heroku/heroku.jar,1451,https://github.com/heroku/heroku.jar.git
salesforce/pyplyn,1631,https://github.com/salesforce/pyplyn.git
capitalone/OAuthClient,31,https://github.com/capitalone/OAuthClient.git
rsocket-community/r2,268,https://github.com/rsocket-community/r2.git
IBM/JSONata4Java,7562,https://github.com/IBM/JSONata4Java.git
postamar/anoa,2285,https://github.com/postamar/anoa.git
timboudreau/generic-web-api,60,https://github.com/timboudreau/generic-web-api.git
zhangjessey/rxweb,429,https://github.com/zhangjessey/rxweb.git
Zenika/java-snapshot-matcher,54,https://github.com/Zenika/java-snapshot-matcher.git
cristianprofile/spring-boot-mvc-complete-example,30738,https://github.com/cristianprofile/spring-boot-mvc-complete-example.git
waterlang/java-,345,https://github.com/waterlang/java-.git
doorbash/colyseus-java,47,https://github.com/doorbash/colyseus-java.git
Inger-Chao/Mylearning,17422,https://github.com/Inger-Chao/Mylearning.git
nuxeo/nuxeo-java-client,7839,https://github.com/nuxeo/nuxeo-java-client.git
eBay/ebay-oauth-java-client,104,https://github.com/eBay/ebay-oauth-java-client.git
FusionAuth/fusionauth-jwt,416,https://github.com/FusionAuth/fusionauth-jwt.git
lizhangqu/CoreLink,102,https://github.com/lizhangqu/CoreLink.git
dts-ait/ariadne-json-route-format,780,https://github.com/dts-ait/ariadne-json-route-format.git
pcdv/flak,274,https://github.com/pcdv/flak.git
wen4034/laogewen,68612,https://github.com/wen4034/laogewen.git
nnkwrik/weapp-fangxianyu,13430,https://github.com/nnkwrik/weapp-fangxianyu.git
embulk/embulk-base-restclient,394,https://github.com/embulk/embulk-base-restclient.git
monday-consulting/fsm-maven-plugin,65,https://github.com/monday-consulting/fsm-maven-plugin.git
neurospeech/android-hypercube,211,https://github.com/neurospeech/android-hypercube.git
HotelsDotCom/bull,13138,https://github.com/HotelsDotCom/bull.git
dieselpoint/norm,173,https://github.com/dieselpoint/norm.git
eatstreet/jurl,120,https://github.com/eatstreet/jurl.git
arakelian/faker,1030,https://github.com/arakelian/faker.git
krraghavan/mongodb-aggregate-query-support,524,https://github.com/krraghavan/mongodb-aggregate-query-support.git
RetailMeNot/TestRailSDK,232,https://github.com/RetailMeNot/TestRailSDK.git
owlcs/owlapi,163529,https://github.com/owlcs/owlapi.git
timboudreau/scamper,170,https://github.com/timboudreau/scamper.git
huangjian888/jeeweb-mybatis-springboot,29641,https://github.com/huangjian888/jeeweb-mybatis-springboot.git
dmfrey/event-store-demo,307,https://github.com/dmfrey/event-store-demo.git
yahoojapan/multiple-dimension-spread,2250,https://github.com/yahoojapan/multiple-dimension-spread.git
java9-modularity/codeone-modules-demo,103,https://github.com/java9-modularity/codeone-modules-demo.git
OpenAPITools/jackson-databind-nullable,86,https://github.com/OpenAPITools/jackson-databind-nullable.git
DISID/springlets,8821,https://github.com/DISID/springlets.git
KL3Answer/rfawv,41,https://github.com/KL3Answer/rfawv.git
fengwenyi/learn-mybatis-plus,496,https://github.com/fengwenyi/learn-mybatis-plus.git
draeger-lab/EscherConverter,17779,https://github.com/draeger-lab/EscherConverter.git
mstane/software-architecture-lab,3374,https://github.com/mstane/software-architecture-lab.git
SourceLabOrg/kafka-webview,2896,https://github.com/SourceLabOrg/kafka-webview.git
bozaro/git-lfs-java,433,https://github.com/bozaro/git-lfs-java.git
gilday/how-to-microservice,141,https://github.com/gilday/how-to-microservice.git
adobe/commerce-cif-api,7169,https://github.com/adobe/commerce-cif-api.git
Alfresco/gytheio,3416,https://github.com/Alfresco/gytheio.git
TyCoding/ssh,793,https://github.com/TyCoding/ssh.git
vestrel00/business-search-app-java,810,https://github.com/vestrel00/business-search-app-java.git
fonimus/ssh-shell-spring-boot,345,https://github.com/fonimus/ssh-shell-spring-boot.git
anand1st/sshd-shell-spring-boot,368,https://github.com/anand1st/sshd-shell-spring-boot.git
zalando-incubator/flatjson,425,https://github.com/zalando-incubator/flatjson.git
SpoonLabs/spoon-maven-plugin,173,https://github.com/SpoonLabs/spoon-maven-plugin.git
JonasHavers/book-catalog,103,https://github.com/JonasHavers/book-catalog.git
Verdoso/GreenSummer,294,https://github.com/Verdoso/GreenSummer.git
carlanton/mpd-tools,358,https://github.com/carlanton/mpd-tools.git
andthearchitect/aws-lambda-java-runtime,105,https://github.com/andthearchitect/aws-lambda-java-runtime.git
mapr-demos/finserv-application-blueprint,16640,https://github.com/mapr-demos/finserv-application-blueprint.git
Eldelshell/jongo,198,https://github.com/Eldelshell/jongo.git
zourzouvillys/graphql,962,https://github.com/zourzouvillys/graphql.git
mfatihercik/dsm,5084,https://github.com/mfatihercik/dsm.git
BleethNie/Examples,3835,https://github.com/BleethNie/Examples.git
spring-cloud-samples/messaging-application,105,https://github.com/spring-cloud-samples/messaging-application.git
robojumper/DarkestDungeonSaveEditor,1208,https://github.com/robojumper/DarkestDungeonSaveEditor.git
zuihou/zuihou-admin-cloud,4270,https://github.com/zuihou/zuihou-admin-cloud.git
ngageoint/mage-android,12441,https://github.com/ngageoint/mage-android.git
versly/wsdoc,479,https://github.com/versly/wsdoc.git
ajermakovics/json,68,https://github.com/ajermakovics/json.git
Frodez/BlogManagePlatform,19810,https://github.com/Frodez/BlogManagePlatform.git
sormuras/modules,13080,https://github.com/sormuras/modules.git
15knots/cmakeed,1234,https://github.com/15knots/cmakeed.git
kbss-cvut/jopa-examples,5337,https://github.com/kbss-cvut/jopa-examples.git
infinispan/infinispan-kafka,185,https://github.com/infinispan/infinispan-kafka.git
stimulussoft/filequeue,216,https://github.com/stimulussoft/filequeue.git
stardogventures/stardao,219,https://github.com/stardogventures/stardao.git
komamitsu/fluency,1043,https://github.com/komamitsu/fluency.git
corballis/json-fixtures,30511,https://github.com/corballis/json-fixtures.git
isac322/OneDrive-SDK-java,15342,https://github.com/isac322/OneDrive-SDK-java.git
JadenZiv/qcloud-image-sdk-spring-boot-starter,97,https://github.com/JadenZiv/qcloud-image-sdk-spring-boot-starter.git
melthaw/spring-backend-boilerplate,29827,https://github.com/melthaw/spring-backend-boilerplate.git
sumeetchhetri/gatf,244144,https://github.com/sumeetchhetri/gatf.git
ionch/ionch,151,https://github.com/ionch/ionch.git
idugalic/reactive-company,404,https://github.com/idugalic/reactive-company.git
zandero/rest.vertx,720,https://github.com/zandero/rest.vertx.git
database-rider/database-rider,7828,https://github.com/database-rider/database-rider.git
dlcs/the-mathmos-server,412,https://github.com/dlcs/the-mathmos-server.git
noboomu/proteus,26747,https://github.com/noboomu/proteus.git
wuzuquan/microservice,4567,https://github.com/wuzuquan/microservice.git
jwplayer/southpaw,496,https://github.com/jwplayer/southpaw.git
flipkart-incubator/hbase-orm,398,https://github.com/flipkart-incubator/hbase-orm.git
TaXueWWL/shield-ratelimter,73,https://github.com/TaXueWWL/shield-ratelimter.git
ePADD/epadd,84304,https://github.com/ePADD/epadd.git
wonderomg/SpringData-mongdb,301,https://github.com/wonderomg/SpringData-mongdb.git
fslev/json-compare,171,https://github.com/fslev/json-compare.git
jooby-project/apitool-starter,14,https://github.com/jooby-project/apitool-starter.git
zalando-nakadi/nakadi-producer-spring-boot-starter,594,https://github.com/zalando-nakadi/nakadi-producer-spring-boot-starter.git
chonton/apm-client,1867,https://github.com/chonton/apm-client.git
rushtang/myauto,85,https://github.com/rushtang/myauto.git
TinkoffCreditSystems/eclair,491,https://github.com/TinkoffCreditSystems/eclair.git
haifeiWu/child-rpc,110,https://github.com/haifeiWu/child-rpc.git
openMEDIADESK/openMEDIADESK,18041,https://github.com/openMEDIADESK/openMEDIADESK.git
sipgate-io/sipgateio-sendsms-java,29,https://github.com/sipgate-io/sipgateio-sendsms-java.git
tempofeng/lambda-local,209,https://github.com/tempofeng/lambda-local.git
tdsis/lambda-forest,68,https://github.com/tdsis/lambda-forest.git
appNG/appng,7256,https://github.com/appNG/appng.git
justinscript/jweb,353,https://github.com/justinscript/jweb.git
nebhale/JsonPath,404,https://github.com/nebhale/JsonPath.git
CogStack/CogStack-Pipeline,24121,https://github.com/CogStack/CogStack-Pipeline.git
core-lib/httpdoc,6743,https://github.com/core-lib/httpdoc.git
Cocos-BCX/AndroidSdk,329,https://github.com/Cocos-BCX/AndroidSdk.git
electrode-io/react-native-electrode-bridge,21281,https://github.com/electrode-io/react-native-electrode-bridge.git
XeroAPI/Xero-Java,30026,https://github.com/XeroAPI/Xero-Java.git
allegro/consul-recipes,108,https://github.com/allegro/consul-recipes.git
egetman/jes,198,https://github.com/egetman/jes.git
lewky/seckill,50,https://github.com/lewky/seckill.git
h2r/java_rosbridge,22924,https://github.com/h2r/java_rosbridge.git
limingval/seckill,24317,https://github.com/limingval/seckill.git
boundlessgeo/staccato,393,https://github.com/boundlessgeo/staccato.git
bi-foundation/factom-java,1357,https://github.com/bi-foundation/factom-java.git
mercadolibre/java-restclient,3741,https://github.com/mercadolibre/java-restclient.git
centro/monitoring-center,659,https://github.com/centro/monitoring-center.git
quickbundle/quickbundle-5.0_javasec,13909,https://github.com/quickbundle/quickbundle-5.0_javasec.git
matthiaskoenig/cy3sbml,339581,https://github.com/matthiaskoenig/cy3sbml.git
bzdgn/spring-boot-restful-web-service-example,393,https://github.com/bzdgn/spring-boot-restful-web-service-example.git
tmobile/casquatch,493,https://github.com/tmobile/casquatch.git
jiaoqiyuan/liaoxuefeng_javase,6321,https://github.com/jiaoqiyuan/liaoxuefeng_javase.git
sipgate-io/sipgateio-oauth-java,62,https://github.com/sipgate-io/sipgateio-oauth-java.git
Jaspersoft/jrs-rest-java-client,5675,https://github.com/Jaspersoft/jrs-rest-java-client.git
ManueGE/Boxfit,463,https://github.com/ManueGE/Boxfit.git
tunabaran/RestRequest,20,https://github.com/tunabaran/RestRequest.git
piczmar/pure-java-rest-api,21,https://github.com/piczmar/pure-java-rest-api.git
ops4j/org.ops4j.pax.logging,2974,https://github.com/ops4j/org.ops4j.pax.logging.git
licyun/springMVCgbook,167,https://github.com/licyun/springMVCgbook.git
rwth-acis/RequirementsBazaar,1826,https://github.com/rwth-acis/RequirementsBazaar.git
rayokota/hdocdb,241,https://github.com/rayokota/hdocdb.git
fredshonorio/json-decoder,157,https://github.com/fredshonorio/json-decoder.git
HLTech/pact-gen,321,https://github.com/HLTech/pact-gen.git
juliuskrah/spring-profiles,713,https://github.com/juliuskrah/spring-profiles.git
Sunybyjava/seckill,5609,https://github.com/Sunybyjava/seckill.git
globalmiles/airline-java-sdk,61,https://github.com/globalmiles/airline-java-sdk.git
diaozxin007/DouRpc,35,https://github.com/diaozxin007/DouRpc.git
whimtrip/jwht-scrapper,612,https://github.com/whimtrip/jwht-scrapper.git
feer921/CommonPaySdk,870,https://github.com/feer921/CommonPaySdk.git
adorsys/secure-token-service,2586,https://github.com/adorsys/secure-token-service.git
lordofthejars/nosql-unit,1907,https://github.com/lordofthejars/nosql-unit.git
erickok/retrofit-xmlrpc,108,https://github.com/erickok/retrofit-xmlrpc.git
baswerc/routes,821,https://github.com/baswerc/routes.git
Raven98/Neuedu,20806,https://github.com/Raven98/Neuedu.git
wuda0112/project-structure-archetype,138,https://github.com/wuda0112/project-structure-archetype.git
zzt93/syncer,1161,https://github.com/zzt93/syncer.git
hantsy/spring-microservice-sample,675,https://github.com/hantsy/spring-microservice-sample.git
offbynull/coroutines,841,https://github.com/offbynull/coroutines.git
cofcool/chaos-server,448,https://github.com/cofcool/chaos-server.git
keenlabs/KeenClient-Java,4327,https://github.com/keenlabs/KeenClient-Java.git
sensorsdata/ext-processor-sample,22,https://github.com/sensorsdata/ext-processor-sample.git
idealo/mongodb-slow-operations-profiler,1297,https://github.com/idealo/mongodb-slow-operations-profiler.git
Impro-Visor/Impro-Visor,532082,https://github.com/Impro-Visor/Impro-Visor.git
StephenOTT/STIX-Java,2221,https://github.com/StephenOTT/STIX-Java.git
dsyer/spring-boot-allocations,2517,https://github.com/dsyer/spring-boot-allocations.git
entur/tiamat,11363,https://github.com/entur/tiamat.git
TaXueWWL/shield-job,812,https://github.com/TaXueWWL/shield-job.git
BrahmaOS/brahmaos-web3j,1779,https://github.com/BrahmaOS/brahmaos-web3j.git
thousmile/spring-security-jwt-vue-admin,1515,https://github.com/thousmile/spring-security-jwt-vue-admin.git
pmbfish40/DMNetworking,220,https://github.com/pmbfish40/DMNetworking.git
DominoKit/domino-rest,131,https://github.com/DominoKit/domino-rest.git
AnghelLeonard/Hibernate-SpringBoot,27841,https://github.com/AnghelLeonard/Hibernate-SpringBoot.git
comunidad-hispana-jugs/workshop-05-monolith-microlith-microservices,1295,https://github.com/comunidad-hispana-jugs/workshop-05-monolith-microlith-microservices.git
KronicDeth/intellij-elixir,66262,https://github.com/KronicDeth/intellij-elixir.git
kshep92/bolt,330,https://github.com/kshep92/bolt.git
wayshall/dbm,1039,https://github.com/wayshall/dbm.git
